Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
2020-09-16,43092.1,43781.5,43092.1,43523.0,2205850,VND,689.4000000000015,-430.90000000000146,42704.25714285714,42778.12857142857,42219.98095238095,441.5671328995983,978.5740026279508
2020-09-17,43350.6,43523.0,43005.9,43092.1,1797462,VND,517.0999999999985,258.5,42765.81428571429,42787.364285714284,42349.25714285714,464.0280861779142,899.0634324516088
2020-09-18,43178.3,44298.7,43092.1,44126.3,3802729,VND,1206.5999999999985,-948.0,43012.05714285715,42867.392857142855,42527.780952380956,656.5668710729535,859.2520495287093
2020-09-21,44212.5,44557.2,44126.3,44126.3,1759788,VND,430.8999999999942,86.19999999999709,43258.299999999996,42972.042857142864,42698.100000000006,710.8833307935054,799.9739001993995
2020-09-22,43781.5,44212.5,43609.2,44212.5,1875156,VND,603.3000000000029,-431.0,43523.014285714286,43058.228571428575,42858.15714285715,663.861342020046,746.4555536478155
2020-09-23,44212.5,44384.8,43781.5,44040.1,2067333,VND,603.3000000000029,172.40000000000146,43744.62857142858,43101.32142857143,42966.91428571429,499.709831516637,744.2515302543562
2020-09-24,43695.4,43953.9,43264.4,43523.0,1987637,VND,689.5,172.40000000000146,43806.18571428572,43132.1,43034.62857142858,427.2119319050066,725.9938313395602
2020-09-25,43695.4,43781.5,43092.1,43781.5,1386383,VND,689.4000000000015,-86.09999999999854,43843.11428571429,43273.68571428571,43133.12380952381,409.4568370764822,676.3502228172904
2020-09-28,43867.7,44212.5,43609.2,44040.1,1509145,VND,603.3000000000029,-172.40000000000146,43978.54285714286,43372.17857142857,43184.42380952381,242.32348804285473,703.1117478075575
2020-09-29,44298.7,44298.7,43264.4,43264.4,2185564,VND,1034.2999999999956,1034.2999999999956,43855.41428571429,43433.735714285714,43196.73333333334,349.8493410436522,702.0920889267802
2020-09-30,43264.4,43436.8,42876.6,43092.1,2875357,VND,560.2000000000044,172.3000000000029,43707.67142857143,43482.985714285714,43217.252380952385,426.38819055845994,691.8806455012918
2020-10-01,43264.4,43781.5,43264.4,43781.5,1041337,VND,517.0999999999985,-517.0999999999985,43646.1,43584.55714285715,43254.18571428572,368.5337659791319,700.6795489280042
2020-10-02,43781.5,44040.1,42230.2,43350.6,2240132,VND,1809.9000000000015,430.90000000000146,43547.6,43646.114285714284,43250.08095238095,336.4202035155188,699.8082063103324
2020-10-05,43436.8,43781.5,43005.9,43523.0,1723114,VND,775.5999999999985,-86.19999999999709,43547.6,43676.892857142855,43270.6,336.4202035155188,701.2601400338091
2020-10-06,43781.5,43867.7,43350.6,43523.0,1748334,VND,517.0999999999985,258.5,43510.67142857143,43676.892857142855,43352.68095238095,320.2658360087342,616.1499335545585
2020-10-07,43264.4,43695.4,43264.4,43436.8,1717767,VND,431.0,-172.40000000000146,43424.485714285714,43701.51428571429,43389.614285714284,219.31247440274473,595.5291523392902
2020-10-08,43523.0,44384.8,43350.6,44040.1,3522094,VND,1034.2000000000044,-517.0999999999985,43535.299999999996,43695.357142857145,43467.590476190475,304.40724914729196,566.3191625797252
2020-10-09,43953.9,44126.3,43781.5,43781.5,1349525,VND,344.8000000000029,172.40000000000146,43633.78571428572,43670.72857142857,43533.252380952385,242.30655121559806,514.2052679808786
2020-10-12,43867.7,44298.7,43609.2,43867.7,1783282,VND,689.5,0.0,43646.1,43646.09999999999,43605.07142857143,253.01833925645195,442.3790356053249
2020-10-13,43867.7,43953.9,43523.0,43695.4,1405530,VND,430.90000000000146,172.29999999999563,43695.357142857145,43621.47857142857,43662.52857142857,216.88555244007887,361.02311441665125
2020-10-14,43781.5,44298.7,43436.8,43953.9,2771225,VND,861.8999999999942,-172.40000000000146,43756.91428571428,43652.25714285714,43703.566666666666,220.92551858488997,341.38656290717626
2020-10-15,44126.3,44298.7,43695.4,44126.3,2214176,VND,603.2999999999956,0.0,43843.1,43676.885714285716,43732.29523809524,231.87014325573193,350.68952860961366
2020-10-16,44126.3,46453.3,43867.7,45850.0,6634973,VND,2585.600000000006,-1723.699999999997,44187.84285714285,43806.16428571429,43863.623809523815,747.575752810765,555.5310683526227
2020-10-19,46194.7,46367.1,45677.6,45936.2,2683721,VND,689.5,258.5,44458.71428571428,43997.00714285714,43949.80952380953,989.4899754058546,715.6424078441744
2020-10-20,45763.8,45936.2,45246.7,45850.0,2169085,VND,689.5,-86.19999999999709,44754.21428571428,44194.0,44031.89047619047,1059.9023122102722,827.0723407931193
2020-10-21,45850.0,46970.4,45505.2,45505.2,3800762,VND,1465.2000000000044,344.8000000000029,44988.142857142855,44317.12142857142,44093.44761904761,1011.218027689341,887.113841972549
2020-10-22,45505.2,46539.4,45332.9,46539.4,2698522,VND,1206.5,-1034.2000000000044,45394.42857142857,44544.892857142855,44212.461904761905,975.9704106073464,1034.9348783746946
2020-10-23,46711.8,46970.4,46108.5,46453.3,3043257,VND,861.9000000000015,258.5,45751.485714285714,44754.200000000004,44352.0,802.990968045114,1130.4625871740552
2020-10-26,46453.3,46970.4,45505.2,45505.2,4430388,VND,1465.2000000000044,948.1000000000058,45948.471428571436,44895.78571428572,44434.08095238095,411.6170174418764,1149.387451479834
2020-10-27,45591.4,45850.0,44901.9,44901.9,3667132,VND,948.0999999999985,689.5,45813.02857142857,45000.43571428571,44475.119047619046,573.5522606654182,1150.0021154847104
2020-10-28,44815.8,45160.5,43695.4,43695.4,4135666,VND,1465.0999999999985,1120.4000000000015,45492.91428571429,44975.81428571429,44495.642857142855,976.8692038490605,1131.00337602135
2020-10-29,43436.8,44212.5,43264.4,43867.7,3127644,VND,948.0999999999985,-430.8999999999942,45209.72857142857,44981.97142857143,44532.57619047619,1131.2303681012168,1094.9681940152536
2020-10-30,44298.7,44384.8,43523.0,44384.8,1690466,VND,861.8000000000029,-86.10000000000582,45049.67142857143,45018.90714285715,44561.304761904765,1161.3188360858308,1082.1159209975867
2020-11-02,44384.8,44557.2,44126.3,44557.2,996027,VND,430.8999999999942,-172.39999999999418,44766.5,45080.46428571428,44618.76190476191,962.1073328897002,1046.0492428544926
2020-11-03,44729.6,45591.4,44557.2,45505.2,2947324,VND,1034.2000000000044,-775.5999999999985,44631.057142857135,45191.27142857143,44713.152380952386,721.7886575657783,1031.5609025255453
2020-11-04,45677.6,45936.2,45246.7,45677.6,1575144,VND,689.5,0.0,44655.68571428571,45302.07857142857,44815.752380952385,758.5900790910534,1014.2729532129512
2020-11-05,45419.0,46022.3,44815.8,44815.8,1501739,VND,1206.5,603.1999999999971,44643.385714285716,45228.207142857136,44881.41904761904,754.6201614689146,963.9224157676406
2020-11-06,45160.5,45505.2,44901.9,45160.5,1135349,VND,603.2999999999956,0.0,44852.68571428571,45172.799999999996,44934.771428571425,642.7537590415423,945.8652362483436
2020-11-09,45505.2,46022.3,45419.0,46022.3,2313398,VND,603.3000000000029,-517.1000000000058,45160.48571428571,45185.107142857145,45041.47619047619,607.3726490072005,935.5960741180149
2020-11-10,46539.4,46539.4,45677.6,45677.6,2000242,VND,861.8000000000029,861.8000000000029,45345.17142857142,45197.42142857143,45127.6619047619,522.8712993791104,904.923082629939
2020-11-11,46022.3,46022.3,45419.0,45677.6,1918465,VND,603.3000000000029,344.70000000000437,45505.228571428575,45135.864285714284,45222.05238095238,398.046926522984,849.7550427148584
2020-11-12,45677.6,46108.5,45591.4,46108.5,1419721,VND,517.0999999999985,-430.90000000000146,45591.41428571429,45111.23571428571,45324.65238095238,458.7280800525271,818.4799818073344
2020-11-13,46367.1,46367.1,46108.5,46367.1,1515896,VND,258.59999999999854,0.0,45689.91428571428,45172.8,45431.357142857145,546.0362180557947,800.3041356707579
2020-11-16,46539.4,46884.2,45677.6,45936.2,4270745,VND,1206.5999999999985,603.2000000000044,45849.97142857143,45246.67857142857,45435.461904761905,388.62710367959164,802.7759597026313
2020-11-17,46194.7,46625.6,45677.6,46539.4,2892860,VND,948.0,-344.70000000000437,46046.95714285714,45449.82142857143,45464.18571428572,325.19313675195315,831.8533315951829
2020-11-18,46798.0,46798.0,46280.9,46539.4,2020735,VND,517.0999999999985,258.59999999999854,46120.82857142857,45640.65714285715,45497.014285714286,373.7638591156858,860.9355488571756
2020-11-19,46798.0,48263.1,46539.4,47487.5,5727496,VND,1723.699999999997,-689.5,46379.38571428571,45862.27857142857,45591.409523809525,583.3199791669526,964.3403724334343
2020-11-20,47487.5,48176.9,47401.3,47573.7,2112965,VND,775.5999999999985,-86.19999999999709,46650.25714285714,46077.74285714286,45640.6619047619,640.5540957045718,1038.7226513735432
2020-11-23,47573.7,48435.5,47056.5,48176.9,3248337,VND,1379.0,-603.2000000000044,46945.74285714286,46268.57857142857,45722.73809523809,804.9650362120706,1166.395117649454
2020-11-24,48176.9,48694.0,47401.3,47918.4,3454532,VND,1292.699999999997,258.5,47167.357142857145,46428.635714285716,45837.652380952386,832.1915221413273,1259.0839652776701
2020-11-25,48521.7,48521.7,47573.7,47573.7,2110975,VND,948.0,948.0,47401.28571428572,46625.62857142858,45964.880952380954,635.2906091666435,1294.2980366280954
2020-11-26,47832.2,48263.1,47228.9,48004.6,1880400,VND,1034.199999999997,-172.40000000000146,47610.59999999999,46828.77857142857,46170.08095238095,537.900052674057,1257.5732645135806
2020-11-27,48176.9,48435.5,47918.4,48435.5,2284384,VND,517.0999999999985,-258.59999999999854,47881.47142857143,47001.15,46387.59523809524,354.82626130878987,1234.2490423235042
2020-11-30,48866.4,48866.4,47746.0,47746.0,3175956,VND,1120.4000000000015,1120.4000000000015,47918.4,47148.892857142855,46547.65238095238,318.5914416093983,1178.208483936245
2020-12-01,47401.3,47746.0,47228.9,47573.7,3941476,VND,517.0999999999985,-172.39999999999418,47918.4,47284.32857142858,46691.29523809524,318.5914416093983,1105.0130992329857
2020-12-02,47401.3,48004.6,47401.3,47918.4,2424431,VND,603.2999999999956,-517.0999999999985,47881.47142857143,47413.607142857145,46806.20952380952,297.9470742392128,1100.9707538827088
2020-12-03,47832.2,48004.6,47487.5,47918.4,1872177,VND,517.0999999999985,-86.20000000000437,47881.47142857143,47524.41428571428,46912.91428571429,297.9470742392128,1094.687996319505
2020-12-04,47746.0,48176.9,47746.0,48004.6,1588058,VND,430.90000000000146,-258.59999999999854,47943.02857142857,47672.15714285714,47064.76190476191,266.62932268295816,1006.8891167732861
2020-12-07,48176.9,48263.1,47832.2,48004.6,1673457,VND,430.90000000000146,172.3000000000029,47943.02857142857,47776.81428571429,47200.19523809524,266.62932268295816,925.9700364895652
2020-12-08,48004.6,48780.2,47832.2,48435.5,2641677,VND,948.0,-430.90000000000146,47943.02857142857,47912.25,47315.10952380953,266.62932268295816,922.2158011577646
2020-12-09,48521.7,49814.4,48435.5,49555.9,3452094,VND,1378.9000000000015,-1034.2000000000044,48201.58571428572,48059.99285714285,47499.79047619047,648.2178888527061,965.2226701155826
2020-12-10,49125.0,49728.3,48694.0,48694.0,2429364,VND,1034.300000000003,431.0,48361.62857142858,48140.014285714286,47643.42857142857,604.1597380227411,902.9281356470996
2020-12-11,48780.2,49125.0,48521.7,49125.0,2012811,VND,603.3000000000029,-344.8000000000029,48534.0,48207.73571428571,47787.07142857143,628.2720933906119,886.3220030796621
2020-12-14,49125.0,49986.8,49038.8,49297.3,1660324,VND,948.0,-172.3000000000029,48730.985714285714,48306.22857142857,47926.60476190476,619.1923326091775,882.2398984836699
2020-12-15,49555.9,49642.1,48780.2,48866.4,3066936,VND,861.9000000000015,689.5,48854.1,48398.56428571429,48066.13809523809,529.9364427300901,777.1611213104229
2020-12-16,49297.3,49555.9,49125.0,49211.2,2294860,VND,430.90000000000146,86.10000000000582,49026.47142857143,48484.75,48193.36666666666,383.5975743506527,732.1166719407606
2020-12-17,49038.8,49211.2,48263.1,48694.0,4133676,VND,948.0999999999985,344.8000000000029,49063.4,48503.21428571428,48295.96666666666,325.22468643501156,633.0032569692002
2020-12-18,48694.0,49211.2,48694.0,49038.8,1762743,VND,517.1999999999971,-344.8000000000029,48989.52857142857,48595.55714285715,48369.8380952381,243.06260314516805,624.3976589293657
2020-12-21,49383.5,49814.4,49211.2,49555.9,2653499,VND,603.2000000000044,-172.40000000000146,49112.65714285714,48737.142857142855,48464.228571428575,283.37005168252915,647.4277914510145
2020-12-22,49469.7,50417.7,49211.2,50073.0,2962849,VND,1206.5,-603.3000000000029,49248.08571428571,48891.042857142864,48554.51904761905,461.0696419869605,732.039716558691
2020-12-23,50245.4,50503.9,49297.3,49555.9,1600133,VND,1206.5999999999985,689.5,49285.02857142857,49008.00714285714,48632.49523809523,475.79502839741525,747.9329277926411
2020-12-24,49555.9,49814.4,48607.9,49125.0,2744142,VND,1206.5,430.90000000000146,49321.97142857143,49088.03571428572,48706.36666666666,447.04423611953234,713.9674406677203
2020-12-25,49125.0,49642.1,48780.2,49642.1,1868877,VND,861.9000000000015,-517.0999999999985,49383.52857142857,49205.0,48784.34285714286,458.76252286016927,722.8562973176001
2020-12-28,49900.6,50503.9,49555.9,49900.6,2526654,VND,948.0,0.0,49555.90000000001,49309.65,48854.10952380953,375.656793718329,757.3819399121188
2020-12-29,49900.6,50676.3,49642.1,50503.9,2498893,VND,1034.2000000000044,-603.3000000000029,49765.2,49377.36428571429,48985.438095238096,441.84731902931804,793.8595243974045
2020-12-30,50762.5,50762.5,50073.0,50073.0,1384807,VND,689.5,689.5,49839.07142857143,49475.86428571429,49104.45238095238,444.24275538757746,758.1752083913913
2020-12-31,50073.0,51021.0,49986.8,50934.8,2341826,VND,1034.199999999997,-861.8000000000029,49962.18571428572,49605.135714285716,49248.090476190475,608.811463505162,806.4358355784079
2021-01-04,51365.8,51882.9,51107.2,51882.9,2473996,VND,775.7000000000044,-517.0999999999985,50294.614285714284,49789.82142857143,49436.87619047619,910.5330296564139,933.6080183380211
2021-01-05,51710.5,54726.9,51538.1,54037.5,2682031,VND,3188.800000000003,-2327.0,50996.4,50159.18571428571,49724.15714285715,1536.668255241414,1319.349569512083
2021-01-06,54382.2,54813.1,53692.7,53778.9,2065401,VND,1120.4000000000015,603.2999999999956,51587.37142857143,50485.450000000004,49999.1238095238,1714.2317576826138,1528.234088386023
2021-01-07,53951.3,54209.8,53348.0,53865.1,2472731,VND,861.8000000000029,86.20000000000437,52153.72857142857,50854.81428571429,50257.67619047619,1718.9662501188318,1700.1030124392646
2021-01-08,54296.0,54899.3,53951.3,54554.6,3128461,VND,948.0,-258.59999999999854,52732.40000000001,51248.799999999996,50495.70952380953,1752.4884574037255,1931.1681987608088
2021-01-11,55071.7,55761.1,54554.6,55761.1,2268721,VND,1206.5,-689.4000000000015,53544.985714285714,51692.028571428564,50832.23809523809,1628.181055071936,2198.7281645252333
2021-01-12,56019.7,56881.5,55157.9,56709.2,2800481,VND,1723.5999999999985,-689.5,54369.9,52166.04285714286,51193.39047619047,1546.0508195614275,2505.7242292209803
2021-01-13,56795.4,58088.1,56795.4,57312.5,3003801,VND,1292.699999999997,-517.0999999999985,55145.55714285715,52720.08571428572,51575.066666666666,1449.3594307568017,2796.088424269457
2021-01-14,57312.5,57743.4,56623.0,57226.3,2044126,VND,1120.4000000000015,86.19999999999709,55601.1,53298.75,51973.15714285715,1541.261480086963,2980.2162340292957
2021-01-15,57743.4,57743.4,57226.3,57398.6,1771460,VND,517.0999999999985,344.8000000000029,56118.2,53852.78571428572,52363.03333333333,1431.302916925638,3132.4808590530392
2021-01-18,57743.4,57743.4,57053.9,57140.1,1390350,VND,689.5,603.3000000000029,56586.05714285715,54369.892857142855,52765.228571428575,1058.8796041997887,3179.7036480060833
2021-01-19,56881.5,56967.7,53175.6,53434.2,4031441,VND,3792.0999999999985,3447.300000000003,56426.0,54579.2,52974.53333333333,1435.003681760606,3064.7314768725946
2021-01-20,54037.5,54899.3,51882.9,54554.6,4213371,VND,3016.4000000000015,-517.0999999999985,56253.642857142855,54899.31428571428,53212.56666666667,1592.038025987541,2978.852800044621
2021-01-21,55588.8,56709.2,54554.6,56536.8,2660066,VND,2154.5999999999985,-948.0,56229.014285714286,55299.45714285714,53520.366666666676,1585.1345972592999,2972.1656317126212
2021-01-22,56623.0,58174.3,56364.4,57657.2,2403846,VND,1809.9000000000015,-1034.199999999997,56278.25714285714,55711.90714285714,53906.142857142855,1629.1464675887719,2957.587498886852
2021-01-25,57571.0,58777.6,57053.9,57743.4,3578686,VND,1723.699999999997,-172.40000000000146,56352.12857142857,55976.614285714284,54316.54285714285,1689.88997148161,2857.225054764112
2021-01-26,58174.3,58174.3,56450.6,56881.5,2987126,VND,1723.7000000000044,1292.800000000003,56278.25714285714,56198.22857142857,54661.276190476194,1647.2857188489313,2697.291483118782
2021-01-27,56623.0,56967.7,54209.8,54296.0,2560821,VND,2757.899999999994,2327.0,55871.957142857136,56229.00714285714,54870.58095238095,1747.0123963089031,2470.3950863413334
2021-01-28,51710.5,53692.7,50503.9,50503.9,5856261,VND,3188.7999999999956,1206.5999999999985,55453.34285714286,55939.67142857143,54870.58095238096,2580.666129676013,2470.3950863413334
2021-01-29,50848.6,54037.5,50848.6,54037.5,3693686,VND,3188.9000000000015,-3188.9000000000015,55379.47142857143,55816.55714285715,55059.366666666676,2617.813954246453,2224.700401926895
2021-02-01,55502.6,56364.4,53692.7,54726.9,2320011,VND,2671.7000000000044,775.6999999999971,55120.91428571429,55674.96428571428,55239.94285714286,2573.4599559273775,2017.4186289840254
2021-02-02,54382.2,56881.5,54296.0,56881.5,3754291,VND,2585.5,-2499.300000000003,55010.1,55644.17857142857,55477.97142857142,2460.2552394686963,1892.5475156896896
2021-02-03,58174.3,60846.0,56967.7,60328.9,4799526,VND,3878.300000000003,-2154.5999999999985,55379.45714285714,55865.792857142864,55777.5619047619,3059.9800303580905,2135.4909099494075
2021-02-04,60501.3,63086.8,60501.3,62483.5,5058506,VND,2585.5,-1982.199999999997,56179.74285714286,56229.0,56192.066666666666,4080.6241009013493,2535.4810855799524
2021-02-05,62914.4,63259.2,61880.2,62828.2,2397636,VND,1379.0,86.20000000000437,57398.62857142858,56635.29285714286,56618.880952380954,4657.658153591143,2858.069272536865
2021-02-08,62828.2,62828.2,59984.2,61449.3,4640941,VND,2844.0,1378.8999999999942,58962.25714285714,57207.8,56947.2,3695.0145159196427,3001.493214385193
2021-02-09,61535.5,64293.4,60328.9,64293.4,4857946,VND,3964.5,-2757.9000000000015,60427.385714285716,57903.42857142857,57353.5,3441.424917302173,3385.796642298582
2021-02-17,65758.5,68085.5,65413.8,67137.5,3609966,VND,2671.699999999997,-1379.0,62200.32857142857,58660.62142857142,57850.08571428571,3203.8321973922552,3996.2818141725256
2021-02-18,67223.6,67482.2,66017.1,67396.0,2579566,VND,1465.0999999999913,-172.39999999999418,63702.4,59356.25,58330.252380952385,2723.318401019787,4502.216605919731
2021-02-19,66620.3,67223.6,65500.0,66017.1,4281106,VND,1723.6000000000058,603.1999999999971,64515.0,59947.228571428575,58748.8619047619,2375.355454102177,4793.683814090842
2021-02-22,66017.1,66792.7,65586.1,66189.4,2667196,VND,1206.5999999999913,-172.29999999998836,65044.41428571429,60612.07857142858,59167.471428571436,2257.1570580625353,5047.011875966132
2021-02-23,65758.5,66361.8,64293.4,65069.0,3874926,VND,2068.4000000000015,689.5,65364.52857142857,61381.57857142858,59545.038095238095,2038.800076608925,5182.522039265873
2021-02-24,65500.0,65930.9,64551.9,64982.9,2558981,VND,1378.9999999999927,517.0999999999985,65869.32857142857,62415.79285714286,60094.97619047619,1152.7574791402947,5113.939887885373
2021-02-25,65586.1,65758.5,64207.2,65672.3,2216626,VND,1551.300000000003,-86.19999999999709,66066.31428571428,63246.85,60624.39047619047,936.0150131068938,5087.103925015199
2021-02-26,64638.1,65844.7,64551.9,65672.3,2226401,VND,1292.7999999999956,-1034.2000000000044,65857.0,64028.66428571429,61059.41428571429,812.1848886386217,5110.63284498955
2021-03-01,66189.4,67223.6,66189.4,67137.5,2389816,VND,1034.2000000000116,-948.1000000000058,65820.07142857143,64761.235714285714,61510.857142857145,732.516094735955,5212.7709124391495
2021-03-02,67999.3,67999.3,66275.6,67137.5,2094956,VND,1723.699999999997,861.8000000000029,65980.12857142858,65247.56428571429,61958.19523809524,888.5333171659232,5275.995874854
2021-03-03,67223.6,67309.8,66706.5,66965.1,1839310,VND,603.3000000000029,258.5,66090.94285714286,65567.67857142857,62438.36666666666,964.1372894234196,5249.652624539414
2021-03-04,66965.1,67051.3,64724.3,65413.8,3336726,VND,2327.0,1551.300000000003,66140.2,65752.3642857143,62967.78571428572,910.5433963662915,4938.856887305596
2021-03-05,65069.0,65500.0,64207.2,65413.8,2883626,VND,1292.800000000003,-344.8000000000029,66201.75714285714,66035.54285714285,63677.780952380956,830.2935582411426,4049.0414165107313
2021-03-08,65500.0,65930.9,64982.9,65327.6,1905090,VND,947.9999999999927,172.40000000000146,66152.5142857143,66109.41428571429,64215.40476190476,875.8972721890202,3403.0265009953055
2021-03-09,64638.1,65241.4,64207.2,64638.1,2509761,VND,1034.2000000000044,0.0,66004.77142857143,65930.88571428573,64687.36666666666,1041.8913406463641,2618.024323289125
2021-03-10,65413.8,66792.7,64638.1,65758.5,2992761,VND,2154.5999999999985,-344.6999999999971,65807.77142857143,65813.92142857144,65110.08095238095,914.6163124760059,1917.607423749496
2021-03-11,65930.9,66448.0,65586.1,66103.2,1699470,VND,861.8999999999942,-172.3000000000029,65660.0142857143,65820.07142857143,65385.04761904762,728.6303073311518,1582.4540870493424
2021-03-12,66361.8,66448.0,65758.5,65930.9,2372221,VND,689.5,430.90000000000873,65512.271428571425,65801.60714285714,65549.20952380954,483.5196366717662,1438.684524802041
2021-03-15,66017.1,66792.7,65586.1,65930.9,2025036,VND,1206.5999999999913,86.20000000001164,65586.14285714286,65863.17142857143,65696.95714285715,504.9920423696998,1297.683349115466
2021-03-16,66361.8,70240.1,66017.1,69809.2,5877651,VND,4223.0,-3447.399999999994,66214.05714285714,66207.90714285715,66095.04761904762,1662.0608140267864,1208.7099534706954
2021-03-17,70240.1,70240.1,68947.3,69636.8,1843680,VND,1292.800000000003,603.3000000000029,66829.65714285713,66491.08571428571,66349.49523809523,2035.161573321239,1363.0490711915904
2021-03-18,69809.2,69809.2,68947.3,69809.2,2078626,VND,861.8999999999942,0.0,67568.3857142857,66786.57857142857,66476.71904761904,2045.564689296039,1551.882036309172
2021-03-19,68947.3,69378.2,68430.2,68775.0,2584971,VND,948.0,172.3000000000029,67999.31428571428,66903.54285714285,66542.3857142857,1914.2598695304657,1620.389160444417
2021-03-22,68516.4,68602.6,67482.2,67826.9,2397521,VND,1120.4000000000087,689.5,68245.55714285714,66952.78571428571,66628.56666666668,1731.876322428951,1639.0744675985204
2021-03-23,67654.6,68947.3,67482.2,67913.1,2531956,VND,1465.1000000000058,-258.5,68528.72857142857,67020.5,66710.64761904761,1425.2462497338802,1659.0204608801782
2021-03-24,67137.5,67999.3,65930.9,66361.8,2852116,VND,2068.4000000000087,775.6999999999971,68590.28571428571,67088.21428571428,66772.20952380952,1297.966512701605,1618.5499423572899
2021-03-25,66792.7,66792.7,65930.9,66017.1,2651211,VND,861.8000000000029,775.5999999999913,68048.55714285714,67131.30714285714,66821.45714285715,1482.6522505935152,1576.5739477016125
2021-03-26,65672.3,66189.4,64207.2,65586.1,3073491,VND,1982.199999999997,86.19999999999709,67469.88571428572,67149.77142857143,66817.35238095238,1548.477834765955,1579.8243502424773
2021-03-29,65930.9,67309.8,65586.1,66878.9,2297356,VND,1723.699999999997,-948.0,67051.27142857142,67309.82857142857,66874.80952380953,1157.3611489276768,1557.8866280653333
2021-03-30,67137.5,67223.6,66361.8,66448.0,1739375,VND,861.8000000000029,689.5,66718.84285714287,67359.07857142857,66841.97619047618,880.912776342468,1559.338584434047
2021-03-31,66448.0,67309.8,66017.1,66965.1,1579410,VND,1292.699999999997,-517.1000000000058,66595.72857142858,67420.64285714286,66833.76666666666,750.8657197177212,1558.15830785365
2021-04-01,67137.5,68688.8,67137.5,68688.8,2876036,VND,1551.300000000003,-1551.300000000003,66706.54285714285,67617.6357142857,66915.84761904762,995.181546012281,1609.962166207348
2021-04-02,69292.1,69378.2,68775.0,68775.0,2242731,VND,603.1999999999971,517.1000000000058,67051.28571428571,67820.78571428571,67075.90476190476,1242.983756166911,1620.214183210413
2021-04-05,69292.1,69378.2,67999.3,68602.6,1710050,VND,1378.8999999999942,689.5,67420.64285714286,67734.6,67227.75238095238,1268.3397768434763,1606.0179702042656
2021-04-06,68171.7,68947.3,68171.7,68430.2,1731670,VND,775.6000000000058,-258.5,67826.94285714286,67648.41428571429,67375.49523809523,1012.4405362900783,1564.6531345560766
2021-04-07,68257.8,68688.8,68171.7,68602.6,1729370,VND,517.1000000000058,-344.8000000000029,68073.18571428572,67562.22857142857,67564.28095238096,951.194421816467,1453.0450968978885
2021-04-08,69119.7,69464.4,68516.4,68602.6,1851270,VND,948.0,517.0999999999913,68380.98571428572,67549.91428571429,67699.71428571429,633.0468608995393,1408.1703860988016
2021-04-09,68861.1,71532.8,68861.1,70757.2,4565961,VND,2671.699999999997,-1896.0999999999913,68922.71428571429,67759.22142857143,67921.33333333333,815.6656819809332,1507.0969230056978
2021-04-12,71015.7,71015.7,70240.1,70757.2,2325876,VND,775.5999999999913,258.5,69218.2,67962.37142857142,68151.15714285715,1056.03837682768,1555.6017959527144
2021-04-13,70671.0,70843.4,69378.2,69550.6,2343816,VND,1465.199999999997,1120.3999999999942,69329.0,68190.14285714287,68323.52380952382,1042.3874327712824,1496.7117601277225
2021-04-14,68947.3,69809.2,68516.4,69809.2,2910191,VND,1292.800000000003,-861.8999999999942,69501.37142857144,68461.00714285714,68323.52380952382,1001.1977056075323,1496.7117601277225
2021-04-15,69809.2,70153.9,68775.0,68947.3,2410631,VND,1378.8999999999942,861.8999999999942,69575.24285714286,68701.09285714287,68290.69047619047,925.1818809599764,1473.8501561911335
2021-04-16,68775.0,69981.5,67913.1,68688.8,2523791,VND,2068.399999999994,86.19999999999709,69587.55714285714,68830.37142857142,68237.3380952381,910.5359591233288,1435.9235646356888
2021-04-19,68947.3,70240.1,68516.4,70240.1,2737921,VND,1723.7000000000116,-1292.800000000003,69821.48571428572,69101.23571428572,68307.10476190477,821.2863861618191,1497.6196020605687
2021-04-20,70498.6,73170.3,70326.3,71446.7,5454221,VND,2844.0,-948.0999999999913,69919.98571428572,69421.35,68479.47619047618,978.5118350986231,1641.0332263255987
2021-04-22,70671.0,72308.5,68947.3,68947.3,2611881,VND,3361.199999999997,1723.699999999997,69661.42857142857,69439.8142857143,68528.72380952381,959.3521802309027,1638.7029358320553
2021-04-23,68947.3,71532.8,68688.8,71532.8,3641361,VND,2844.0,-2585.5,69944.6,69636.8,68774.96190476192,1186.7733060696585,1684.6745087630416
2021-04-26,71101.9,71360.5,69378.2,69809.2,2933996,VND,1982.300000000003,1292.699999999997,69944.6,69722.98571428572,68955.5380952381,1186.7733060696585,1573.8749503934464
2021-04-27,69292.1,70153.9,69033.5,69550.6,1480165,VND,1120.3999999999942,-258.5,70030.78571428571,69803.0142857143,69144.3238095238,1122.4391704801112,1374.667083662265
2021-04-28,69033.5,70067.7,69033.5,69636.8,1571705,VND,1034.199999999997,-603.3000000000029,70166.21428571429,69876.88571428572,69275.65238095238,981.9310013580827,1275.5859146363987
2021-04-29,69636.8,70498.6,69636.8,69723.0,2409826,VND,861.8000000000029,-86.19999999999709,70092.34285714287,69956.91428571429,69431.60476190476,994.8125315136804,1100.8212018651768
2021-05-04,68947.3,71963.8,68947.3,71446.7,2716416,VND,3016.5,-2499.399999999994,70092.34285714287,70006.16428571429,69645.0142857143,994.8125315136804,1030.938730616605
2021-05-05,72825.6,72825.6,71274.3,71446.7,2669496,VND,1551.300000000003,1378.9000000000087,70449.4,70055.41428571429,69776.34285714287,963.3832172779714,1077.6415895700502
