name,high,low,open,close,avg,volume,day
FLC,11.99285714,11.39615385,11.60758242,11.68681319,11.67995604,23563724,2022-01-01 to 2022-05-22
HAG,12.21604396,11.44791209,11.80813187,11.78758242,11.8083956,22331338,2022-01-01 to 2022-05-22
STB,31.64010989,30.47087912,31.0521978,30.96758242,31.03610989,21843997,2022-01-01 to 2022-05-22
HPG,45.51483516,44.19065934,44.87527473,44.71153846,44.83621978,21266673,2022-01-01 to 2022-05-22
ROS,7.894835165,7.51967033,7.648021978,7.69,7.694032967,17617991,2022-01-01 to 2022-05-22
GEX,37.06153846,35.0956044,36.00164835,35.92032967,36.01456044,17291656,2022-01-01 to 2022-05-22
HQC,7.637692308,7.181208791,7.365934066,7.374505495,7.389868132,17183302,2022-01-01 to 2022-05-22
MBB,31.56153846,30.57692308,31.06153846,30.98956044,31.07759341,16641847,2022-01-01 to 2022-05-22
SHB,20.51868132,19.77472527,20.1489011,20.06373626,20.13428571,13603144,2022-01-01 to 2022-05-22
HNG,9.580879121,9.110879121,9.321318681,9.288901099,9.326142857,13506401,2022-01-01 to 2022-05-22
ITA,15.48681319,14.64230769,15.03296703,14.9956044,15.05521978,12255202,2022-01-01 to 2022-05-22
DXG,38.51318681,36.36703297,37.34725275,37.42582418,37.40036264,11334671,2022-01-01 to 2022-05-22
SSI,42.54725275,41.03461538,41.84120879,41.59725275,41.75521978,11251926,2022-01-01 to 2022-05-22
PVS,31.35274725,29.65054945,30.44175824,30.37472527,30.53538462,10777104,2022-01-01 to 2022-05-22
VND,51.13901099,48.88626374,49.9478022,49.81043956,49.95072527,9439299,2022-01-01 to 2022-05-22
LDG,19.06318681,17.82912088,18.37692308,18.37142857,18.39830769,8934503,2022-01-01 to 2022-05-22
HSG,34.3989011,32.84615385,33.63406593,33.44945055,33.58426374,8905662,2022-01-01 to 2022-05-22
CII,32.11208791,30.36373626,31.15494505,31.12747253,31.18873626,8778105,2022-01-01 to 2022-05-22
SCR,20.15879121,19.02967033,19.55824176,19.55164835,19.57118681,8593010,2022-01-01 to 2022-05-22
CTG,32.57967033,31.64945055,32.10494505,32.01043956,32.11040659,8576572,2022-01-01 to 2022-05-22
PVD,31.08901099,29.68406593,30.42637363,30.22747253,30.36506593,8210165,2022-01-01 to 2022-05-22
NKG,40.9978022,38.98681319,40.01813187,39.91318681,39.98112088,7351302,2022-01-01 to 2022-05-22
KLF,6.131868132,5.713186813,5.905494505,5.91978022,5.913021978,7261704,2022-01-01 to 2022-05-22
KBC,52.81208791,50.63516484,51.7043956,51.56703297,51.73003297,7203712,2022-01-01 to 2022-05-22
VHG,9.164835165,8.295604396,8.742857143,8.730769231,8.711945055,7121803,2022-01-01 to 2022-05-22
TCH,20.48626374,19.56318681,20.01428571,19.88846154,19.99650549,7085252,2022-01-01 to 2022-05-22
TTF,14.37813187,13.58725275,13.95010989,13.9178022,13.95869231,7053323,2022-01-01 to 2022-05-22
DIG,85.4010989,79.79065934,82.4043956,82.22912088,82.34357143,6896620,2022-01-01 to 2022-05-22
ACB,33.31978022,32.54395604,32.91593407,32.86813187,32.92602198,6886134,2022-01-01 to 2022-05-22
HBC,27.15659341,25.68021978,26.38076923,26.28076923,26.40057143,6754592,2022-01-01 to 2022-05-22
DCM,37.3032967,35.21428571,36.22802198,36.20714286,36.2078022,6612081,2022-01-01 to 2022-05-22
BCG,23.96703297,22.71318681,23.2456044,23.20659341,23.32578022,6590845,2022-01-01 to 2022-05-22
LCG,19.93626374,18.82912088,19.31098901,19.29230769,19.3678022,6313209,2022-01-01 to 2022-05-22
DPM,58.30989011,55.06208791,56.52472527,56.65164835,56.56681319,6243745,2022-01-01 to 2022-05-22
DLG,7.154835165,6.762087912,6.918131868,6.919120879,6.944989011,6142200,2022-01-01 to 2022-05-22
SHS,37.12417582,35.13736264,36.11538462,36.03076923,36.17203297,5946022,2022-01-01 to 2022-05-22
CEO,62.7989011,56.94505495,59.54835165,59.57582418,59.70983516,5884065,2022-01-01 to 2022-05-22
TSC,16.86549451,15.97153846,16.42527473,16.45604396,16.36991209,5831954,2022-01-01 to 2022-05-22
AAA,17.32142857,16.54835165,16.93626374,16.83351648,16.92512088,5656377,2022-01-01 to 2022-05-22
ASM,19.86098901,18.70769231,19.19285714,19.20549451,19.26745055,5642429,2022-01-01 to 2022-05-22
VCG,42.17087912,40.35,41.24120879,41.00989011,41.20758242,5537210,2022-01-01 to 2022-05-22
VIX,23.1456044,22.05659341,22.61043956,22.49505495,22.57026374,5239695,2022-01-01 to 2022-05-22
AMD,6.084615385,5.803846154,5.916923077,5.938791209,5.936593407,5218975,2022-01-01 to 2022-05-22
NLG,54.39505495,52.00274725,53.13186813,53.16153846,53.13959341,4847296,2022-01-01 to 2022-05-22
FIT,13.05758242,12.4878022,12.77791209,12.69208791,12.76182418,4707559,2022-01-01 to 2022-05-22
SBT,22.49340659,21.60714286,22.08626374,22.00989011,22.01895604,4657141,2022-01-01 to 2022-05-22
FCN,25.69285714,24.20604396,24.79175824,24.85824176,24.88154945,4652760,2022-01-01 to 2022-05-22
HHV,22.81219512,21.87804878,22.38963415,22.2652439,22.29862195,4643653,2022-01-01 to 2022-05-22
NVL,81.4043956,79.25274725,80.5010989,80.36813187,80.16216484,4600188,2022-01-01 to 2022-05-22
HAI,5.833406593,5.579010989,5.675274725,5.701758242,5.692626374,4560824,2022-01-01 to 2022-05-22
JVC,9.799450549,9.170989011,9.44978022,9.435054945,9.459857143,4188346,2022-01-01 to 2022-05-22
HUT,29.86483516,27.35824176,28.54175824,28.7043956,28.59530769,4179757,2022-01-01 to 2022-05-22
OGC,13.21307692,12.36043956,12.75472527,12.83186813,12.77249451,4172191,2022-01-01 to 2022-05-22
PVT,23.77802198,22.68791209,23.23351648,23.11923077,23.2076044,4132721,2022-01-01 to 2022-05-22
HHS,10.13648352,9.633736264,9.867472527,9.827252747,9.87343956,3996837,2022-01-01 to 2022-05-22
IDI,20.71428571,19.41043956,19.95604396,19.99835165,20.05420879,3791752,2022-01-01 to 2022-05-22
HCM,34.92032967,33.67527473,34.35659341,34.07692308,34.2662967,3695880,2022-01-01 to 2022-05-22
VIC,85.07582418,82.70549451,84.0967033,84.07692308,83.87427473,3623340,2022-01-01 to 2022-05-22
PDR,84.13736264,81.47252747,82.96593407,82.86923077,82.70241758,3555879,2022-01-01 to 2022-05-22
HVN,24.15384615,23.4543956,23.80824176,23.73956044,23.78178022,3554632,2022-01-01 to 2022-05-22
VGT,25.01978022,23.76593407,24.42637363,24.34065934,24.40697802,3513186,2022-01-01 to 2022-05-22
TNG,34.44285714,32.46703297,33.36373626,33.30879121,33.47187912,2924443,2022-01-01 to 2022-05-22
SAM,18.98736264,17.9967033,18.45934066,18.37142857,18.43675824,2880473,2022-01-01 to 2022-05-22
BID,42.55054945,41.01923077,41.70714286,41.68901099,41.74658242,2804222,2022-01-01 to 2022-05-22
GMD,52.76483516,50.27747253,51.38791209,51.43626374,51.56872527,2790176,2022-01-01 to 2022-05-22
FPT,98.88351648,95.96593407,97.24725275,97.35164835,97.43671429,2731329,2022-01-01 to 2022-05-22
SBS,13.6989011,12.90549451,13.48241758,13.22857143,13.24610989,2689654,2022-01-01 to 2022-05-22
VNM,78.7989011,77.30989011,78.07362637,77.85824176,77.99114286,2649291,2022-01-01 to 2022-05-22
TVC,18.83076923,17.74285714,18.33406593,18.21318681,18.2308022,2477249,2022-01-01 to 2022-05-22
APG,16.30945055,15.64142857,16.02582418,15.93659341,15.95014286,2469943,2022-01-01 to 2022-05-22
PAN,30.81263736,29.5978022,30.24175824,30.0467033,30.20271429,2457970,2022-01-01 to 2022-05-22
IJC,27.50274725,26.42417582,26.96373626,26.84450549,26.92916484,2443688,2022-01-01 to 2022-05-22
E1VFVN30,25.11395604,24.6021978,24.97087912,24.9167033,24.81725275,2421049,2022-01-01 to 2022-05-22
ORS,24.40989011,23.4478022,23.94120879,23.87142857,23.91747253,2303089,2022-01-01 to 2022-05-22
VOS,18.68131868,17.58516484,18.12747253,18.04505495,18.12187912,2226689,2022-01-01 to 2022-05-22
MWG,141.1582418,137.0208791,139.1230769,139.3736264,139.0826264,2212311,2022-01-01 to 2022-05-22
QBS,7.057692308,6.632637363,6.813516484,6.800549451,6.813648352,2207003,2022-01-01 to 2022-05-22
PC1,40.50604396,38.50934066,39.45989011,39.38516484,39.48030769,2178225,2022-01-01 to 2022-05-22
KSB,44.12637363,41.81868132,42.87637363,42.88131868,42.9550989,2150221,2022-01-01 to 2022-05-22
BII,11.30989011,10.43516484,10.94285714,10.80989011,10.82794505,2140537,2022-01-01 to 2022-05-22
SJF,13.71043956,12.88791209,13.26098901,13.2467033,13.28212088,2137165,2022-01-01 to 2022-05-22
PVC,22.34945055,20.41978022,21.41428571,21.37142857,21.43950549,2112343,2022-01-01 to 2022-05-22
EIB,34.54120879,33.17417582,33.87692308,33.87252747,33.89815385,2103789,2022-01-01 to 2022-05-22
KDC,53.49340659,52.56043956,53.18406593,53.27912088,53.02638462,2084321,2022-01-01 to 2022-05-22
CMX,20.18131868,18.96703297,19.52252747,19.48901099,19.56164835,2058633,2022-01-01 to 2022-05-22
HT1,22.23626374,21.1967033,21.69065934,21.67197802,21.70128571,2037456,2022-01-01 to 2022-05-22
VCB,84.30549451,82.14065934,83.26373626,83.29010989,83.18202198,2000504,2022-01-01 to 2022-05-22
NBB,31.86318681,30.12197802,30.86153846,30.89175824,30.87012088,1975379,2022-01-01 to 2022-05-22
HAR,10.03626374,9.420659341,9.677142857,9.684395604,9.684648352,1882689,2022-01-01 to 2022-05-22
VIB,44.33736264,42.76483516,43.60604396,43.54835165,43.56018681,1850962,2022-01-01 to 2022-05-22
DDV,25.25604396,23.33186813,24.4967033,24.16373626,24.13985714,1837547,2022-01-01 to 2022-05-22
TTB,10.53835165,9.932967033,10.20637363,10.25538462,10.18485714,1804358,2022-01-01 to 2022-05-22
MBG,13.5989011,12.7010989,13.15054945,13.08241758,13.12843956,1787353,2022-01-01 to 2022-05-22
NVB,35.30879121,33.65934066,34.32857143,34.35274725,34.57965934,1749438,2022-01-01 to 2022-05-22
MSN,142.989011,137.5263736,140.356044,139.7813187,140.0761758,1727246,2022-01-01 to 2022-05-22
DRH,22.4989011,21.09945055,21.68516484,21.83956044,21.70006593,1715356,2022-01-01 to 2022-05-22
DGC,191.8087912,182.4769231,186.6747253,187.4538462,187.0033846,1684110,2022-01-01 to 2022-05-22
AMV,11.60549451,11.02527473,11.36703297,11.29340659,11.31252747,1671946,2022-01-01 to 2022-05-22
DL1,11.20879121,10.46483516,10.87802198,10.78901099,10.8300989,1625859,2022-01-01 to 2022-05-22
APS,29.42087912,27.42637363,28.41978022,28.23736264,28.38056044,1603035,2022-01-01 to 2022-05-22
IDJ,29.96703297,27.68681319,28.84615385,28.69010989,28.82992308,1587787,2022-01-01 to 2022-05-22
KDH,51.33406593,49.78241758,50.61208791,50.55714286,50.54950549,1581713,2022-01-01 to 2022-05-22
PVL,11.97912088,10.9967033,11.46153846,11.43846154,11.446,1520560,2022-01-01 to 2022-05-22
PVX,6.635164835,6.476923077,6.59010989,6.532967033,6.535153846,1483222,2022-01-01 to 2022-05-22
DBC,60.44505495,58.46758242,59.43076923,59.32307692,59.42593407,1468642,2022-01-01 to 2022-05-22
DAH,12.2832967,11.56681319,11.90043956,11.87769231,11.90737363,1462402,2022-01-01 to 2022-05-22
SHI,16.44285714,15.66978022,16.0532967,16.08736264,16.05459341,1457376,2022-01-01 to 2022-05-22
BVH,58.98681319,56.81098901,57.77032967,57.78351648,57.85256044,1433588,2022-01-01 to 2022-05-22
HAH,83.69010989,79.10879121,81.0032967,81.57802198,81.35383516,1431420,2022-01-01 to 2022-05-22
G36,18.85274725,17.5010989,18.21868132,18.12307692,18.17148352,1374387,2022-01-01 to 2022-05-22
VHC,84.55714286,80.17252747,81.86153846,82.45164835,82.36391209,1272002,2022-01-01 to 2022-05-22
VGC,52.56318681,49.81043956,51.03956044,51.17032967,51.15754945,1236230,2022-01-01 to 2022-05-22
KVC,6.787912088,6.274725275,6.575824176,6.501098901,6.490758242,1230279,2022-01-01 to 2022-05-22
HDG,64.35,61.71373626,63.05384615,63.19615385,62.94005495,1220354,2022-01-01 to 2022-05-22
LAS,18.91648352,17.67142857,18.35054945,18.22197802,18.27228571,1209239,2022-01-01 to 2022-05-22
LIG,14.02857143,13.15274725,13.61538462,13.50659341,13.52731868,1175546,2022-01-01 to 2022-05-22
PET,49.26483516,46.25274725,47.52747253,47.6010989,47.75312088,1174879,2022-01-01 to 2022-05-22
DAG,11.93142857,11.24736264,11.60406593,11.53648352,11.5589011,1141722,2022-01-01 to 2022-05-22
TLH,18.25989011,17.51098901,17.85494505,17.82087912,17.85653846,1141031,2022-01-01 to 2022-05-22
PNJ,107.4648352,103.6065934,105.3483516,105.4142857,105.5552198,1136427,2022-01-01 to 2022-05-22
QCG,14.06241758,13.27241758,13.62340659,13.62967033,13.62164835,1103932,2022-01-01 to 2022-05-22
AGR,19.67967033,18.87747253,19.31428571,19.19120879,19.23751648,1099565,2022-01-01 to 2022-05-22
DRC,32.31648352,31.08681319,31.72857143,31.69725275,31.71520879,1097767,2022-01-01 to 2022-05-22
SZC,71.00769231,67.65934066,69.26373626,69.21483516,69.27248352,1092874,2022-01-01 to 2022-05-22
TVB,19.32549451,18.49406593,18.93637363,18.86813187,18.85107692,1091597,2022-01-01 to 2022-05-22
FTM,5.679069767,5.37627907,5.495465116,5.515232558,5.504872093,1054049,2022-01-01 to 2022-05-22
TDH,11.44923077,10.77494505,11.18010989,11.0410989,11.07654945,1050167,2022-01-01 to 2022-05-22
CTI,22.28846154,21.10989011,21.63296703,21.59175824,21.647,1037962,2022-01-01 to 2022-05-22
NDN,16.58901099,15.83406593,16.26153846,16.1956044,16.18397802,1034557,2022-01-01 to 2022-05-22
MBS,34.38021978,32.65824176,33.6010989,33.45824176,33.52361538,1019351,2022-01-01 to 2022-05-22
ANV,39.48076923,37.32582418,38.26373626,38.35989011,38.42552747,1005245,2022-01-01 to 2022-05-22
VSC,44.83736264,42.9043956,43.78296703,43.89505495,43.89881319,996437,2022-01-01 to 2022-05-22
TTH,6.78021978,6.320879121,6.601098901,6.518681319,6.511681319,989680,2022-01-01 to 2022-05-22
GAS,112.8736264,108.4406593,110.6428571,110.6428571,110.701978,963565,2022-01-01 to 2022-05-22
TDC,22.91483516,21.75824176,22.28846154,22.26373626,22.27510989,960012,2022-01-01 to 2022-05-22
MCG,8.818901099,8.306923077,8.539230769,8.545054945,8.533450549,941056,2022-01-01 to 2022-05-22
DPG,69.1021978,65.13461538,67.03791209,67.28241758,66.96250549,937218,2022-01-01 to 2022-05-22
KHB,6.846153846,6.40989011,6.668131868,6.631868132,6.612978022,933429,2022-01-01 to 2022-05-22
PXS,11.00527473,10.43692308,10.70538462,10.69846154,10.71816484,925651,2022-01-01 to 2022-05-22
VPH,14.79758242,13.86769231,14.28901099,14.28791209,14.27658242,925249,2022-01-01 to 2022-05-22
TCM,69.75934066,67.04615385,68.28241758,68.86043956,68.34797802,918438,2022-01-01 to 2022-05-22
HVG,4.331868132,4.241758242,4.278021978,4.274725275,4.277208791,915594,2022-01-01 to 2022-05-22
NT2,23.67747253,22.81648352,23.23241758,23.18076923,23.2238022,907200,2022-01-01 to 2022-05-22
BCC,21.24285714,19.90659341,20.6021978,20.5043956,20.57808791,905634,2022-01-01 to 2022-05-22
HDC,89.07692308,84.51758242,86.73406593,86.43406593,86.6559011,893697,2022-01-01 to 2022-05-22
CTS,35.26153846,33.55989011,34.39505495,34.23516484,34.35643956,893510,2022-01-01 to 2022-05-22
HID,10.18659341,9.630659341,9.887472527,9.866813187,9.877703297,885590,2022-01-01 to 2022-05-22
HAX,31.51758242,29.79395604,30.57087912,30.57362637,30.59884615,884379,2022-01-01 to 2022-05-22
VNE,16.20934066,15.36461538,15.81153846,15.78296703,15.75496703,882359,2022-01-01 to 2022-05-22
CDO,6.706593407,6.167032967,6.452747253,6.438461538,6.419,873495,2022-01-01 to 2022-05-22
HCD,13.76978022,13.0521978,13.45384615,13.47527473,13.38323077,866636,2022-01-01 to 2022-05-22
LHG,51.2478022,48.99065934,49.94450549,50.02637363,50.07921978,863015,2022-01-01 to 2022-05-22
DST,13.09230769,12.19450549,12.62417582,12.61208791,12.61879121,859307,2022-01-01 to 2022-05-22
VCR,44.38681319,42.31208791,43.51318681,43.32197802,43.2591978,840439,2022-01-01 to 2022-05-22
CTD,87.35989011,83.2,85.34175824,84.73901099,85.13773626,838814,2022-01-01 to 2022-05-22
ELC,24.35274725,23.20604396,23.72142857,23.73131868,23.75403297,826945,2022-01-01 to 2022-05-22
MHC,11.73241758,11.20230769,11.4656044,11.43406593,11.43585714,811090,2022-01-01 to 2022-05-22
VJC,135.6681319,132.0098901,134.0758242,134.3934066,133.9802637,801299,2022-01-01 to 2022-05-22
REE,76.20769231,73.13186813,74.35934066,74.64725275,74.72026374,794696,2022-01-01 to 2022-05-22
CSV,51.49395604,48.66318681,49.86648352,49.93021978,50.0386044,786463,2022-01-01 to 2022-05-22
ITC,18.00659341,17.16043956,17.58241758,17.52857143,17.54617582,782884,2022-01-01 to 2022-05-22
PHC,14.11978022,13.46076923,13.7856044,13.76615385,13.75484615,777315,2022-01-01 to 2022-05-22
HAP,12.51417582,11.94417582,12.25527473,12.24164835,12.19641758,763320,2022-01-01 to 2022-05-22
PXL,16.33846154,15.07802198,15.75604396,15.66593407,15.6728022,759742,2022-01-01 to 2022-05-22
PTL,12.28846154,11.67615385,11.9956044,11.96692308,11.94445055,752998,2022-01-01 to 2022-05-22
PHR,78.09450549,74.67692308,76.22967033,76.21208791,76.34278022,751693,2022-01-01 to 2022-05-22
IPA,51.53296703,48.55714286,50.1010989,49.85604396,49.88285714,741396,2022-01-01 to 2022-05-22
HHG,7.16043956,6.667032967,6.945054945,6.892307692,6.895648352,737746,2022-01-01 to 2022-05-22
VTO,13.18428571,12.57549451,12.87703297,12.85054945,12.86497802,734471,2022-01-01 to 2022-05-22
SRA,10.57362637,10.04615385,10.34065934,10.29010989,10.2877033,730886,2022-01-01 to 2022-05-22
SKG,19.91153846,18.89450549,19.37637363,19.38571429,19.38791209,727140,2022-01-01 to 2022-05-22
PFL,11.25934066,10.23626374,10.84175824,10.73846154,10.70779121,727052,2022-01-01 to 2022-05-22
MSR,27.94285714,26.44945055,27.2967033,27.14725275,27.16250549,722947,2022-01-01 to 2022-05-22
VIG,12.86923077,12.15164835,12.53736264,12.45934066,12.45765934,720051,2022-01-01 to 2022-05-22
DGW,126.0384615,119.7175824,122.5131868,122.8494505,122.6865165,719352,2022-01-01 to 2022-05-22
FCM,10.30054945,9.713626374,10.02758242,9.964725275,9.977406593,703798,2022-01-01 to 2022-05-22
VNG,15.48571429,14.86703297,15.21648352,15.15,15.14524176,700532,2022-01-01 to 2022-05-22
LSS,13.70384615,13.0543956,13.42692308,13.35934066,13.36448352,680821,2022-01-01 to 2022-05-22
OCH,13.12527473,12.15824176,12.65164835,12.6010989,12.61993407,674907,2022-01-01 to 2022-05-22
BSI,37.64230769,35.92802198,36.81648352,36.63681319,36.73012088,672418,2022-01-01 to 2022-05-22
PLC,44.04615385,41.49120879,42.78791209,42.73846154,42.84782418,671595,2022-01-01 to 2022-05-22
BFC,34.94340659,33.00989011,33.96978022,33.97142857,33.96110989,657276,2022-01-01 to 2022-05-22
ITQ,8.596703297,8.030769231,8.369230769,8.305494505,8.287428571,653782,2022-01-01 to 2022-05-22
PTC,47.60604396,44.30769231,45.94285714,46.09230769,45.81686813,633538,2022-01-01 to 2022-05-22
KSH,3.650549451,3.564835165,3.614285714,3.593406593,3.59432967,630984,2022-01-01 to 2022-05-22
VIP,10.78450549,10.29626374,10.54813187,10.51824176,10.5230989,628043,2022-01-01 to 2022-05-22
ADS,33.67692308,32.36758242,33.1010989,33.16868132,32.91056044,619829,2022-01-01 to 2022-05-22
TIG,23.55054945,22.21648352,22.98901099,22.9021978,22.84298901,607316,2022-01-01 to 2022-05-22
NTL,35.03021978,33.78901099,34.47032967,34.3532967,34.3886044,603878,2022-01-01 to 2022-05-22
TVN,14.97692308,14.27032967,14.69230769,14.63406593,14.60696703,602336,2022-01-01 to 2022-05-22
DCS,3.223076923,3.157142857,3.184615385,3.192307692,3.185879121,599734,2022-01-01 to 2022-05-22
VKC,10.45494505,9.708791209,10.11648352,10.11978022,10.05752747,587206,2022-01-01 to 2022-05-22
KHP,16.38076923,15.43769231,15.90054945,15.83538462,15.82578022,586343,2022-01-01 to 2022-05-22
VDS,34.57637363,33.15494505,33.93571429,33.80934066,33.86868132,582004,2022-01-01 to 2022-05-22
PVG,14.33956044,13.37142857,13.86813187,13.81428571,13.8242967,577447,2022-01-01 to 2022-05-22
BMI,39.46648352,37.80769231,38.64010989,38.64835165,38.55815385,572281,2022-01-01 to 2022-05-22
SDD,7.315384615,6.747252747,7.078021978,7.038461538,7.012483516,564835,2022-01-01 to 2022-05-22
GIL,79.52637363,75.76153846,77.53186813,78.03186813,77.54520879,561541,2022-01-01 to 2022-05-22
GTN,18.87625,18.40375,18.68,18.62125,18.617,557355,2022-01-01 to 2022-05-22
DHM,11.7956044,11.37032967,11.66373626,11.66813187,11.57130769,547531,2022-01-01 to 2022-05-22
CCL,15.07087912,14.39802198,14.74032967,14.71208791,14.71742857,546116,2022-01-01 to 2022-05-22
S99,18.50989011,17.56373626,18.04505495,17.9967033,18.04330769,535975,2022-01-01 to 2022-05-22
CTF,23.62252747,22.61648352,23.23626374,23.30164835,23.13556044,527891,2022-01-01 to 2022-05-22
ACM,2.916483516,2.864835165,2.893406593,2.882417582,2.885472527,525999,2022-01-01 to 2022-05-22
FID,7.036263736,6.578021978,6.840659341,6.8,6.783087912,525486,2022-01-01 to 2022-05-22
QNS,48.04945055,46.9,47.56263736,47.53406593,47.47793407,524036,2022-01-01 to 2022-05-22
CIG,12.42978022,11.57384615,11.96505495,11.98703297,11.93228571,514063,2022-01-01 to 2022-05-22
AVF,1.631868132,1.593406593,1.61978022,1.615384615,1.609527473,502794,2022-01-01 to 2022-05-22
TVD,16.67142857,15.54835165,16.08571429,16.08901099,16.07752747,499041,2022-01-01 to 2022-05-22
DPS,1.974725275,1.918681319,1.953846154,1.947252747,1.943,488215,2022-01-01 to 2022-05-22
FTS,53.32417582,50.74065934,51.97527473,51.92472527,51.94634066,487551,2022-01-01 to 2022-05-22
CTC,8.925274725,8.292307692,8.62967033,8.576923077,8.588516484,486803,2022-01-01 to 2022-05-22
TDM,37.30494505,36.17582418,36.77857143,36.8978022,36.74535165,485598,2022-01-01 to 2022-05-22
PXI,6.708072289,6.324819277,6.502409639,6.511927711,6.498409639,476463,2022-01-01 to 2022-05-22
NBC,18.37032967,17.02637363,17.6978022,17.60549451,17.67394505,466177,2022-01-01 to 2022-05-22
MST,17.11098901,16.36483516,16.73956044,16.77582418,16.72394505,459150,2022-01-01 to 2022-05-22
C47,21.46703297,20.41263736,21.02252747,20.92307692,20.88571429,452922,2022-01-01 to 2022-05-22
BCE,15.82967033,15.02032967,15.4510989,15.38626374,15.39317582,450865,2022-01-01 to 2022-05-22
DPR,79.04945055,75.93736264,77.26043956,77.33296703,77.48313187,446020,2022-01-01 to 2022-05-22
LGL,10.37054945,9.821648352,10.11153846,10.0867033,10.07017582,433556,2022-01-01 to 2022-05-22
TNA,15.69835165,14.88076923,15.31098901,15.24835165,15.24467033,424801,2022-01-01 to 2022-05-22
KMR,8.155604396,7.743406593,7.914835165,7.928791209,7.925934066,410121,2022-01-01 to 2022-05-22
FDC,25.95879121,24.87857143,25.42747253,25.54285714,24.42032967,407540,2022-01-01 to 2022-05-22
DNP,22.83296703,21.56923077,22.28791209,22.41208791,22.2048022,398344,2022-01-01 to 2022-05-22
CLX,28.17142857,26.77802198,27.53626374,27.44615385,27.48586813,392641,2022-01-01 to 2022-05-22
PXT,8.110989011,7.376923077,7.753846154,7.752747253,7.721230769,392302,2022-01-01 to 2022-05-22
TNT,16.97087912,16.06263736,16.52912088,16.55384615,16.45964835,386505,2022-01-01 to 2022-05-22
CVN,10.43406593,9.872527473,10.22307692,10.14505495,10.13002198,376914,2022-01-01 to 2022-05-22
TC6,12.83296703,11.89120879,12.37802198,12.3032967,12.32757143,373566,2022-01-01 to 2022-05-22
VC7,21.35274725,19.81648352,20.68241758,20.46373626,20.50976923,371622,2022-01-01 to 2022-05-22
KSK,3.486206897,3.413793103,3.479310345,3.444827586,3.446172414,369488,2022-01-01 to 2022-05-22
KSQ,7.045054945,6.598901099,6.852747253,6.807692308,6.798659341,365591,2022-01-01 to 2022-05-22
PV2,7.238461538,6.736263736,7.040659341,6.983516484,6.966703297,364270,2022-01-01 to 2022-05-22
HOM,9.21978022,8.70989011,8.986813187,8.964835165,8.942065934,364185,2022-01-01 to 2022-05-22
VRC,25.64945055,23.73901099,24.69065934,24.61758242,24.59472527,362673,2022-01-01 to 2022-05-22
PPI,2.398901099,2.342857143,2.373626374,2.365934066,2.366461538,362365,2022-01-01 to 2022-05-22
PVP,17.00659341,16.27802198,16.6956044,16.61538462,16.62520879,360142,2022-01-01 to 2022-05-22
IBC,20.25054945,19.80934066,20.13406593,20.16868132,20.03647253,359632,2022-01-01 to 2022-05-22
DQC,42.54615385,40.24175824,41.11593407,41.47087912,41.33198901,346588,2022-01-01 to 2022-05-22
ASP,13.24538462,12.49098901,12.90967033,12.83197802,12.82613187,346514,2022-01-01 to 2022-05-22
DBD,55.0989011,53.63076923,54.33076923,54.50274725,54.35231868,344215,2022-01-01 to 2022-05-22
AFX,16.1956044,15.62307692,15.94065934,15.87582418,15.87202198,340019,2022-01-01 to 2022-05-22
TEG,14.37142857,13.81373626,14.09010989,14.07582418,14.08221978,336353,2022-01-01 to 2022-05-22
VGS,34.3021978,32.11208791,33.41428571,33.14065934,33.08248352,330294,2022-01-01 to 2022-05-22
AGM,45.37307692,43.45384615,44.43406593,44.72472527,44.47356044,328455,2022-01-01 to 2022-05-22
C32,31.23406593,29.95164835,30.59615385,30.57527473,30.54926374,328413,2022-01-01 to 2022-05-22
SGP,35.11318681,33.25384615,34.2043956,34.05274725,34.12236264,327683,2022-01-01 to 2022-05-22
LCM,6.87032967,6.364175824,6.686703297,6.556373626,6.576615385,322191,2022-01-01 to 2022-05-22
ITD,16.01593407,15.25989011,15.62637363,15.63131868,15.63361538,318211,2022-01-01 to 2022-05-22
HTP,45.11428571,42.57362637,43.91098901,44.05494505,44.03130769,317760,2022-01-01 to 2022-05-22
GTT,1.573626374,1.536263736,1.558241758,1.557142857,1.550142857,301188,2022-01-01 to 2022-05-22
BVG,7.283516484,6.730769231,7.041758242,7.013186813,6.989659341,300488,2022-01-01 to 2022-05-22
ACL,23.10274725,21.80769231,22.43681319,22.52032967,22.45523077,298189,2022-01-01 to 2022-05-22
CNG,36.5032967,34.76758242,35.66428571,35.57362637,35.60263736,296441,2022-01-01 to 2022-05-22
CTW,23.31208791,22.84395604,23.18571429,23.03186813,23.05749451,293382,2022-01-01 to 2022-05-22
BVS,35.02197802,33.40769231,34.24505495,34.16263736,34.20803297,293345,2022-01-01 to 2022-05-22
KPF,16.14065934,15.46978022,15.82417582,15.78076923,15.79886813,286177,2022-01-01 to 2022-05-22
MAC,8.58021978,8.087912088,8.349450549,8.30989011,8.327736264,285524,2022-01-01 to 2022-05-22
SMC,38.44175824,36.83681319,37.70659341,37.50604396,37.61156044,285077,2022-01-01 to 2022-05-22
NAF,21.16208791,20.33131868,20.7989011,20.6978022,20.72889011,280275,2022-01-01 to 2022-05-22
EVE,17.45714286,16.63791209,17.01318681,17.07802198,17.00273626,280134,2022-01-01 to 2022-05-22
POM,13.4043956,12.89175824,13.18714286,13.10296703,13.13314286,276073,2022-01-01 to 2022-05-22
